TARIH_DATE,GUN_TIPI,MEVSIM,CALISMA_DURUMU,AY_ADI,GUN_BILGISI,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,KAZA_SAYISI
2024-02-28,Hafta İçi,Kış,İş Günü,February,Wednesday,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,12
2024-02-29,Hafta İçi,Kış,İş Günü,February,Thursday,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,12
2024-03-01,Hafta İçi,İlkbahar,İş Günü,March,Friday,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,6
2024-03-02,Hafta Sonu,İlkbahar,Tatil Günü,March,Saturday,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,11
2024-03-03,Hafta Sonu,İlkbahar,Tatil Günü,March,Sunday,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,6
2024-03-04,Hafta İçi,İlkbahar,İş Günü,March,Monday,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,13
2024-03-05,Hafta İçi,İlkbahar,İş Günü,March,Tuesday,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,5
2024-03-06,Hafta İçi,İlkbahar,İş Günü,March,Wednesday,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,10
2024-03-07,Hafta İçi,İlkbahar,İş Günü,March,Thursday,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,7
2024-03-08,Hafta İçi,İlkbahar,İş Günü,March,Friday,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,9
2024-03-09,Hafta Sonu,İlkbahar,Tatil Günü,March,Saturday,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,8
2024-03-10,Hafta Sonu,İlkbahar,Tatil Günü,March,Sunday,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,5
2024-03-11,Hafta İçi,İlkbahar,İş Günü,March,Monday,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,12
2024-03-12,Hafta İçi,İlkbahar,İş Günü,March,Tuesday,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5.0,8
2024-03-13,Hafta İçi,İlkbahar,İş Günü,March,Wednesday,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,7.0,5
2024-03-14,Hafta İçi,İlkbahar,İş Günü,March,Thursday,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,8.0,10
2024-03-15,Hafta İçi,İlkbahar,İş Günü,March,Friday,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,11.0,11
2024-03-16,Hafta Sonu,İlkbahar,Tatil Günü,March,Saturday,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,9.0,10
2024-03-17,Hafta Sonu,İlkbahar,Tatil Günü,March,Sunday,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,7.0,3
2024-03-18,Hafta İçi,İlkbahar,İş Günü,March,Monday,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,8.0,14
2024-03-19,Hafta İçi,İlkbahar,İş Günü,March,Tuesday,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,12.0,4
2024-03-20,Hafta İçi,İlkbahar,İş Günü,March,Wednesday,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,12.0,5
2024-03-21,Hafta İçi,İlkbahar,İş Günü,March,Thursday,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,12.0,9
2024-03-22,Hafta İçi,İlkbahar,İş Günü,March,Friday,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,6.0,8
2024-03-23,Hafta Sonu,İlkbahar,Tatil Günü,March,Saturday,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,11.0,10
2024-03-24,Hafta Sonu,İlkbahar,Tatil Günü,March,Sunday,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6.0,2
2024-03-25,Hafta İçi,İlkbahar,İş Günü,March,Monday,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,13.0,6
2024-03-26,Hafta İçi,İlkbahar,İş Günü,March,Tuesday,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,5.0,9
2024-03-27,Hafta İçi,İlkbahar,İş Günü,March,Wednesday,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,10.0,10
2024-03-28,Hafta İçi,İlkbahar,İş Günü,March,Thursday,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,7.0,2
2024-03-29,Hafta İçi,İlkbahar,İş Günü,March,Friday,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,9.0,11
2024-03-30,Hafta Sonu,İlkbahar,Tatil Günü,March,Saturday,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,8.0,8
2024-03-31,Hafta Sonu,İlkbahar,Tatil Günü,March,Sunday,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,5.0,3
2024-04-01,Hafta İçi,İlkbahar,İş Günü,April,Monday,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,12.0,10
2024-04-02,Hafta İçi,İlkbahar,İş Günü,April,Tuesday,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,8.0,10
2024-04-03,Hafta İçi,İlkbahar,İş Günü,April,Wednesday,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,5.0,11
2024-04-04,Hafta İçi,İlkbahar,İş Günü,April,Thursday,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,10.0,6
2024-04-05,Hafta İçi,İlkbahar,İş Günü,April,Friday,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,11.0,5
2024-04-06,Hafta Sonu,İlkbahar,Tatil Günü,April,Saturday,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,10.0,4
2024-04-07,Hafta Sonu,İlkbahar,Tatil Günü,April,Sunday,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,3.0,3
2024-04-08,Hafta İçi,İlkbahar,İş Günü,April,Monday,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,14.0,2
2024-04-09,Resmi Tatil,İlkbahar,Tatil Günü,April,Tuesday,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,4.0,1
2024-04-10,Resmi Tatil,İlkbahar,Tatil Günü,April,Wednesday,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,5.0,1
2024-04-12,Resmi Tatil,İlkbahar,Tatil Günü,April,Friday,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,9.0,1
2024-04-13,Hafta Sonu,İlkbahar,Tatil Günü,April,Saturday,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,8.0,3
2024-04-14,Hafta Sonu,İlkbahar,Tatil Günü,April,Sunday,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,10.0,3
2024-04-15,Hafta İçi,İlkbahar,İş Günü,April,Monday,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,2.0,4
2024-04-16,Hafta İçi,İlkbahar,İş Günü,April,Tuesday,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,6.0,6
2024-04-17,Hafta İçi,İlkbahar,İş Günü,April,Wednesday,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,9.0,7
2024-04-18,Hafta İçi,İlkbahar,İş Günü,April,Thursday,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,10.0,6
2024-04-19,Hafta İçi,İlkbahar,İş Günü,April,Friday,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,2.0,5
2024-04-20,Hafta Sonu,İlkbahar,Tatil Günü,April,Saturday,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,11.0,4
2024-04-21,Hafta Sonu,İlkbahar,Tatil Günü,April,Sunday,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,8.0,3
2024-04-22,Hafta İçi,İlkbahar,İş Günü,April,Monday,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,3.0,6
2024-04-23,Resmi Tatil,İlkbahar,Tatil Günü,April,Tuesday,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,10.0,8
2024-04-24,Hafta İçi,İlkbahar,İş Günü,April,Wednesday,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,10.0,4
2024-04-25,Hafta İçi,İlkbahar,İş Günü,April,Thursday,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,11.0,5
2024-04-26,Hafta İçi,İlkbahar,İş Günü,April,Friday,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,10
2024-04-27,Hafta Sonu,İlkbahar,Tatil Günü,April,Saturday,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,2
2024-04-28,Hafta Sonu,İlkbahar,Tatil Günü,April,Sunday,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,4
2024-04-29,Hafta İçi,İlkbahar,İş Günü,April,Monday,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,9
2024-04-30,Hafta İçi,İlkbahar,İş Günü,April,Tuesday,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,15
2024-05-01,Resmi Tatil,İlkbahar,Tatil Günü,May,Wednesday,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,1
2024-05-02,Hafta İçi,İlkbahar,İş Günü,May,Thursday,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,1.0,7
2024-05-03,Hafta İçi,İlkbahar,İş Günü,May,Friday,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,1.0,10
2024-05-04,Hafta Sonu,İlkbahar,Tatil Günü,May,Saturday,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,3.0,4
2024-05-05,Hafta Sonu,İlkbahar,Tatil Günü,May,Sunday,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,3.0,2
2024-05-06,Hafta İçi,İlkbahar,İş Günü,May,Monday,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,4.0,8
2024-05-07,Hafta İçi,İlkbahar,İş Günü,May,Tuesday,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6.0,7
2024-05-08,Hafta İçi,İlkbahar,İş Günü,May,Wednesday,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,7.0,6
2024-05-09,Hafta İçi,İlkbahar,İş Günü,May,Thursday,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,6.0,3
2024-05-10,Hafta İçi,İlkbahar,İş Günü,May,Friday,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,5.0,9
2024-05-11,Hafta Sonu,İlkbahar,Tatil Günü,May,Saturday,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,4.0,4
2024-05-12,Hafta Sonu,İlkbahar,Tatil Günü,May,Sunday,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,3.0,5
2024-05-13,Hafta İçi,İlkbahar,İş Günü,May,Monday,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,6.0,8
2024-05-14,Hafta İçi,İlkbahar,İş Günü,May,Tuesday,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8.0,5
2024-05-15,Hafta İçi,İlkbahar,İş Günü,May,Wednesday,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,4.0,8
2024-05-16,Hafta İçi,İlkbahar,İş Günü,May,Thursday,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,5.0,6
2024-05-17,Hafta İçi,İlkbahar,İş Günü,May,Friday,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,10.0,13
2024-05-18,Hafta Sonu,İlkbahar,Tatil Günü,May,Saturday,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,2.0,2
2024-05-19,Resmi Tatil,İlkbahar,Tatil Günü,May,Sunday,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4.0,5
2024-05-20,Hafta İçi,İlkbahar,İş Günü,May,Monday,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,9.0,4
2024-05-21,Hafta İçi,İlkbahar,İş Günü,May,Tuesday,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,15.0,7
2024-05-22,Hafta İçi,İlkbahar,İş Günü,May,Wednesday,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,1.0,11
2024-05-23,Hafta İçi,İlkbahar,İş Günü,May,Thursday,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,7.0,6
2024-05-24,Hafta İçi,İlkbahar,İş Günü,May,Friday,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,10.0,10
2024-05-25,Hafta Sonu,İlkbahar,Tatil Günü,May,Saturday,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,4.0,17
2024-05-26,Hafta Sonu,İlkbahar,Tatil Günü,May,Sunday,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,2.0,2
2024-05-27,Hafta İçi,İlkbahar,İş Günü,May,Monday,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8.0,5
2024-05-28,Hafta İçi,İlkbahar,İş Günü,May,Tuesday,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,7.0,8
2024-05-29,Hafta İçi,İlkbahar,İş Günü,May,Wednesday,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,6.0,6
2024-05-30,Hafta İçi,İlkbahar,İş Günü,May,Thursday,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,3.0,13
2024-05-31,Hafta İçi,İlkbahar,İş Günü,May,Friday,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,9.0,16
2024-06-01,Hafta Sonu,Yaz,Tatil Günü,June,Saturday,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,4.0,6
2024-06-02,Hafta Sonu,Yaz,Tatil Günü,June,Sunday,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,5.0,5
2024-06-03,Hafta İçi,Yaz,İş Günü,June,Monday,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,8.0,3
2024-06-04,Hafta İçi,Yaz,İş Günü,June,Tuesday,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,5.0,2
2024-06-05,Hafta İçi,Yaz,İş Günü,June,Wednesday,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,8.0,3
2024-06-06,Hafta İçi,Yaz,İş Günü,June,Thursday,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,6.0,6
2024-06-07,Hafta İçi,Yaz,İş Günü,June,Friday,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,13.0,3
2024-06-08,Hafta Sonu,Yaz,Tatil Günü,June,Saturday,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,2.0,1
2024-06-09,Hafta Sonu,Yaz,Tatil Günü,June,Sunday,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,5.0,4
2024-06-10,Hafta İçi,Yaz,İş Günü,June,Monday,4.0,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,4.0,9
2024-06-11,Hafta İçi,Yaz,İş Günü,June,Tuesday,9.0,4.0,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,7.0,9
2024-06-12,Hafta İçi,Yaz,İş Günü,June,Wednesday,9.0,9.0,4.0,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,11.0,16
2024-06-13,Hafta İçi,Yaz,İş Günü,June,Thursday,16.0,9.0,9.0,4.0,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,6.0,10
2024-06-14,Hafta İçi,Yaz,İş Günü,June,Friday,10.0,16.0,9.0,9.0,4.0,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,10.0,9
2024-06-15,Resmi Tatil,Yaz,Tatil Günü,June,Saturday,9.0,10.0,16.0,9.0,9.0,4.0,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,17.0,2
2024-06-16,Resmi Tatil,Yaz,Tatil Günü,June,Sunday,2.0,9.0,10.0,16.0,9.0,9.0,4.0,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,2.0,1
2024-06-17,Resmi Tatil,Yaz,Tatil Günü,June,Monday,1.0,2.0,9.0,10.0,16.0,9.0,9.0,4.0,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,5.0,5
2024-06-18,Resmi Tatil,Yaz,Tatil Günü,June,Tuesday,5.0,1.0,2.0,9.0,10.0,16.0,9.0,9.0,4.0,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,8.0,4
2024-06-20,Hafta İçi,Yaz,İş Günü,June,Thursday,4.0,5.0,1.0,2.0,9.0,10.0,16.0,9.0,9.0,4.0,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,6.0,1
2024-06-22,Hafta Sonu,Yaz,Tatil Günü,June,Saturday,1.0,4.0,5.0,1.0,2.0,9.0,10.0,16.0,9.0,9.0,4.0,1.0,3.0,6.0,3.0,2.0,3.0,5.0,6.0,16.0,13.0,2
